country,year,co2,co2_per_capita,coal_co2,oil_co2,gas_co2,population,Code,gdp_per_capita,renewable_energy_consumption,co2_per_capita_growth,co2_growth,gdp_growth,renewable_growth,renewable_share,co2_intensity_gdp,population_growth,fossil_dependency,cumulative_co2,log_gdp_per_capita,cluster,Cluster
Canada,2022,550.612,14.183,38.198,246.265,239.741,38821209,CAN,56872.605,29.496677,0.009394349156643722,0.01906305986170942,0.019556682567938966,0.013175269802903733,0.050846812277555366,0.009681497796698427,0.00954901687628884,99.94915318772244,17898.856,10.948569045476495,3,0
Canada,2023,549.299,13.977,36.769,248.853,237.269,39299053,CAN,55918.93,27.857828,-0.014524430656419618,-0.0023846192963465906,-0.016768618212582354,-0.05556046194627273,0.048267345457099924,0.00982313145119193,0.012308838707212777,99.9517326545429,18448.155,10.9316582422468,3,0
Chile,1991,30.892,2.261,8.628,19.113,2.198,13662434,CHL,11731.046,23.018364,-0.0767660269497753,-0.06126169928284919,0.06026533191796468,0.27309221288388974,0.4269747464513502,0.0026333542635499,0.016766665639662337,99.57302525354865,63.8,9.36999411073237,1,1
Chile,1992,32.001,2.305,7.456,20.819,2.612,13884526,CHL,12832.425,27.186602,0.019460415745245374,0.035899261944839944,0.09388583081167678,0.18108315604010783,0.4593293372487029,0.002493760922039287,0.01625566864586503,99.5406706627513,95.801,9.45973044988202,1,1
Chile,1993,34.098,2.418,7.628,22.819,2.448,14102219,CHL,13466.777,26.38023,0.04902386117136648,0.06552920221243097,0.04943352484039454,-0.02966063945762698,0.43619381718016553,0.002532008958045418,0.015678821156732248,99.56380618281983,129.899,9.507980968316875,1,1
Chile,1994,37.975,2.653,9.362,24.234,2.631,14316210,CHL,13932.774,24.851076,0.09718775847808092,0.11370168338318964,0.03460345411526444,-0.0579659085610702,0.3955535278058747,0.002725587883647578,0.015174278601119529,99.60444647219413,167.874,9.541999185498295,4,1
Chile,1995,41.563,2.861,10.311,26.838,2.616,14527329,CHL,14956.858,24.920815,0.07840180927252183,0.09448321263989468,0.07350180229723113,0.0028062768791179415,0.3748403276797518,0.0027788590357680737,0.014746849899519576,99.62515967232025,209.437,9.612925202731796,4,1
Chile,1996,48.226,3.273,14.415,29.259,2.682,14734005,CHL,15750.299,21.549679,0.14400559245019218,0.16031085340326734,0.053048641633155924,-0.13527390657167515,0.3088422686649886,0.0030619101262776027,0.014226703339615954,99.69115773133501,257.663,9.664614628200567,4,0
Chile,1997,55.942,3.746,18.606,31.052,4.529,14932385,CHL,16689.799,20.921423,0.14451573479987778,0.1599966822875627,0.0596496612540498,-0.029153844936622986,0.272189582293258,0.0033518678085937407,0.013464092078155243,99.72781041770675,313.605,9.722552973443756,4,0
Chile,1998,57.258,3.785,17.77,31.21,6.441,15127752,CHL,17163.031,17.19609,0.010411105178857571,0.02352436452039619,0.02835456556427074,-0.1780630791700928,0.2309623285973947,0.003336124021450524,0.013083442464147499,99.7690376714026,370.863,9.750512989146042,0,0
Chile,1999,61.408,4.009,18.518,32.155,9.032,15319256,CHL,16902.092,14.537981,0.05918097754293261,0.07247895490586465,-0.015203550002327537,-0.15457636009116027,0.19142528424249336,0.0036331597295766703,0.012659118155823768,99.8085747157575,432.271,9.735192680232437,4,0
Chile,2000,58.503,3.773,14.242,30.627,11.919,15503580,CHL,17531.46,18.856054,-0.058867548016961924,-0.04730653986451283,0.03723610071463335,0.2970201295489381,0.2437472154196715,0.00333702954574234,0.012032177019562829,99.75625278458033,490.774,9.77175226024299,3,1
Chile,2001,52.918,3.374,9.263,28.468,13.517,15683809,CHL,17876.613,21.060808,-0.10575139146567714,-0.0954651898193255,0.019687635827250194,0.11692552429050118,0.2846870417268686,0.0029601804323895133,0.011624992421105373,99.71531295827313,543.692,9.791248601253264,5,1
Chile,2002,54.836,3.458,9.38,30.323,13.506,15857882,CHL,18246.645,21.83407,0.024896265560165887,0.0362447560376431,0.02069922305752203,0.03671568536211911,0.28477957565448947,0.0030052648034748306,0.011098898233203425,99.71522042434552,598.528,9.811736506494361,1,1
Chile,2003,55.1,3.438,9.244,29.587,14.737,16024700,CHL,18909.547,21.011951,-0.005783689994216301,0.004814355532861692,0.036330076022194735,-0.037653034912867867,0.2760663827944707,0.002913872024538716,0.01051956370970597,99.72393361720553,653.628,9.847422205786504,1,1
Chile,2004,59.228,3.659,10.281,31.324,16.048,16187270,CHL,19969.033,18.553965,0.0642815590459569,0.0749183303085299,0.0560291581813146,-0.1169803794040829,0.23853813670045493,0.0029659923943237514,0.01014496371226925,99.76146186329954,712.856,9.901938002603496,4,0
Chile,2005,61.127,3.739,10.252,33.826,15.557,16348730,CHL,20925.916,21.082777,0.02186389723968296,0.03206253798878911,0.04791834436850295,0.13629496444560485,0.25645096932935363,0.0029211146599269536,0.009974504657054517,99.74354903067065,773.9830000000001,9.948743669787854,3,0
Chile,2006,64.052,3.88,12.538,35.735,14.334,16509144,CHL,21976.297,21.91458,0.03771061781224927,0.04785119505292257,0.05019522203950344,0.03945414780984491,0.2549197606790918,0.002914594756341344,0.009812015979222766,99.74508023932091,838.0350000000001,9.997719742427142,4,0
Chile,2007,70.476,4.227,13.007,47.225,8.764,16671520,CHL,22886.965,18.572256,0.08943298969072178,0.10029351152188837,0.04143864637431882,-0.15251599619979028,0.20856394986556503,0.0030793073699374295,0.00983551903115032,99.79143605013444,908.511,10.038322813504756,4,0
Chile,2008,70.553,4.19,16.733,47.551,4.825,16838934,CHL,23518.086,20.64716,-0.008753252898036412,0.001092570520460745,0.027575565392790047,0.11172062241657654,0.22639390106333146,0.002999946509252496,0.010041915794120726,99.77360609893667,979.0640000000001,10.06552502115021,3,0
Chile,2009,65.96,3.878,13.431,44.929,6.379,17009684,CHL,23021.709,21.975939,-0.07446300715990462,-0.0650999957478775,-0.021106181855105044,0.06435650229862122,0.24990850441706208,0.002865121785702356,0.010140190584510878,99.75009149558294,1045.0240000000001,10.044192919311723,5,1
Chile,2010,71.348,4.153,16.525,43.461,10.227,17181416,CHL,24125.287,18.941454,0.07091284167096434,0.08168587022437857,0.047936406458790826,-0.1380821543052153,0.2097858959253425,0.0029573948695408264,0.010096131121542395,99.79021410407466,1116.372,10.091015822509483,4,0
Chile,2011,78.071,4.499,20.848,45.628,10.45,17351762,CHL,25375.229,17.671747,0.08331326751745727,0.09422828951056794,0.05181045100105952,-0.0670332383142287,0.18457530782984533,0.0030766618894355596,0.009914549534217665,99.81542469217015,1194.443,10.141528740933909,4,0
Chile,2012,79.621,4.545,23.476,45.165,9.809,17519067,CHL,26679.916,17.975521,0.010224494332073952,0.019853722893263814,0.051415772444851626,0.017189811510995634,0.18418198533941596,0.0029843047481858636,0.009641960280460271,99.81581801466058,1274.064,10.191666351598817,3,0
Chile,2013,81.737,4.621,25.396,45.916,9.292,17686958,CHL,27300.996,18.024372,0.01672167216721676,0.02657590334208315,0.02327893386171076,0.0027176402842510328,0.18067486080684617,0.0029939200752968865,0.009583329979844235,99.81932513919315,1355.801,10.214678464024027,3,0
Chile,2014,77.59,4.343,24.389,43.82,8.296,17864143,CHL,27514.764,19.519339,-0.06016013849816071,-0.05073589683986435,0.007830044002790304,0.08294141954016476,0.2010037263254361,0.0028199405962558866,0.010017833479335492,99.79899627367456,1433.391,10.222478012317334,3,0
Chile,2015,81.782,4.531,27.194,44.353,9.112,18047575,CHL,27821.197,21.000135,0.04328804973520595,0.054027580873823755,0.011137039009311511,0.07586301974672405,0.20431697590247566,0.0029395572016545513,0.010268166796470357,99.79568302409753,1515.173,10.233553491151385,3,0
Chile,2016,84.25,4.612,27.015,46.064,9.951,18267176,CHL,27968.604,19.341196,0.017876848377841537,0.030177789733682348,0.005298370159989796,-0.0789965874028905,0.18670694756724307,0.0030123062273683734,0.012167895132725537,99.81329305243275,1599.423,10.238837874331908,3,0
Chile,2017,84.138,4.534,27.754,45.468,9.944,18558817,CHL,27902.846,21.426294,-0.016912402428447604,-0.001329376854599329,-0.0023511362955404014,0.10780605294522627,0.2029691403042017,0.003015391333199488,0.015965303011259202,99.7970308596958,1683.561,10.236483969775538,0,0
Chile,2018,84.439,4.469,27.071,46.568,9.981,18893141,CHL,28502.725,23.426443,-0.014336127040141089,0.003577456084052244,0.02149884639007782,0.09335020792676518,0.2171820960305146,0.002962488674328507,0.018014294768896155,99.78281790396949,1768.0,10.257754975721099,0,0
Chile,2019,91.977,4.791,31.017,48.022,12.051,19197702,CHL,28228.5,22.540928,0.07205191317968218,0.08927154513909463,-0.009621009920981138,-0.037799805971397316,0.19683318056540455,0.0032583027791062225,0.016120188802910107,99.8031668194346,1859.977,10.248087384873017,4,0
Chile,2020,80.178,4.139,25.194,43.034,11.043,19370563,CHL,26257.832,24.873665,-0.13608849926946365,-0.12828207051762952,-0.06981129000832498,0.10348895129783475,0.2367755427769755,0.0030534889552191516,0.00900425478007727,99.76322445722302,1940.155,10.17571958542347,5,1
Chile,2021,83.655,4.3,24.097,46.487,12.083,19456275,CHL,29105.102,23.421082,0.03889828460980893,0.04336601062635648,0.1084350756757071,-0.05839843062934236,0.21873308737613315,0.0028742383380068555,0.004424858482430238,99.78126691262386,2023.81,10.278668764252178,4,0
Chile,2022,82.537,4.221,19.681,49.004,12.868,19552984,CHL,29557.393,26.07927,-0.01837209302325571,-0.013364413364413297,0.015539921488679331,0.11349552509999339,0.24010463625753303,0.002792431659991123,0.004970581470502555,99.75989536374247,2106.347,10.294089177668127,3,1
Chile,2023,77.288,3.931,14.493,49.39,12.423,19658791,CHL,29462.64,30.346954,-0.06870409855484483,-0.06359572070707697,-0.003205729273890956,0.16364277067571287,0.2819432988283713,0.002623254399469973,0.005411296812803501,99.71805670117163,2183.635,10.290878299036237,1,1
China,1991,2606.096,2.226,2049.92,356.027,30.778,1170788481,CHN,1773.6394,4.168098,0.03342618384401108,0.048791981825901276,0.07782087642100444,-0.06344389288998076,0.0015968108373377319,1.4693494066494013,0.014915110531116271,99.99840318916266,5090.951,7.4807888727599146,2,2
China,1992,2730.788,2.305,2114.715,385.793,30.239,1184574195,CHN,2001.2543,4.1569242,0.03548966756513927,0.04784628041330796,0.12833211756572394,-0.0026807910946431424,0.0015199297664891527,1.36453822984915,0.011774726369211619,99.99848007023351,7821.739,7.601529412965705,2,2
China,1993,2921.651,2.44,2228.745,428.549,35.728,1197308522,CHN,2253.052,4.4829965,0.058568329718004186,0.06989301256633618,0.1258199420233601,0.0784407615611562,0.001532054412191031,1.2967525827189073,0.010750130345360098,99.9984679455878,10743.39,7.720041020503226,2,2
China,1994,3103.739,2.567,2380.586,423.712,41.568,1209003049,CHN,2518.1548,4.667642,0.05204918032786887,0.06232366562604508,0.11766386217450808,0.04118796434483052,0.001501618847718316,1.2325449571249552,0.009767346331474691,99.99849838115229,13847.129,7.831281690077623,2,2
China,1995,3361.637,2.755,2569.754,468.23,42.436,1220133877,CHN,2763.7998,5.2390656,0.07323724191663405,0.083092682728799,0.09754960258995982,0.12242232801915831,0.0015560613155703915,1.21630987888486,0.009206616980169446,99.99844393868443,17208.766,7.924361751005245,2,2
China,1996,3508.818,2.851,2660.401,510.622,44.47,1230944759,CHN,3006.3628,4.848928,0.034845735027223323,0.043782538090817,0.08776431635894899,-0.07446701946240186,0.0013800192503619112,1.1671305938192158,0.008860406389650688,99.99861998074964,20717.584,8.008486254979667,2,2
China,1997,3515.594,2.833,2609.556,557.961,44.159,1241139564,CHN,3250.6145,5.0568953,-0.006313574184496629,0.001931134644202137,0.08124491827799374,0.04288933553973173,0.0014363523820981102,1.081516740911603,0.008282097897132301,99.9985636476179,24233.178,8.086599334374071,2,2
China,1998,3364.587,2.69,2444.771,559.262,50.501,1250847078,CHN,3472.1785,5.1190677,-0.0504765266501942,-0.042953480976472225,0.0681606508553998,0.012294579245095472,0.001519143687061712,0.9690132578149424,0.00782145238261056,99.99848085631294,27597.765,8.152537485749049,2,2
China,1999,3557.275,2.823,2580.992,596.751,54.572,1260176600,CHN,3705.9773,4.8925734,0.049442379182156104,0.05726943604073842,0.06733490228108963,-0.04424522457477964,0.0013734821002062405,0.959875010567388,0.007458563212153102,99.9986265178998,31155.04,8.217702281624172,2,2
China,2000,3649.227,2.874,2601.762,648.686,59.796,1269581120,CHN,3989.062,5.3356876,0.018065887353878818,0.025848999585356802,0.07638597786338308,0.09056873832490697,0.0014600071352186923,0.9148082932779686,0.007462858777095294,99.99853999286478,34804.267,8.291311394527161,2,2
China,2001,3728.51,2.916,2637.651,659.3,67.157,1278725010,CHN,4290.3022,6.2514067,0.014613778705636626,0.02172597100701057,0.07551655000599133,0.17162157319705162,0.0016738436594062602,0.8690553313470553,0.007202288893521036,99.9983261563406,38532.777,8.364112452331522,2,2
China,2002,4103.046,3.188,3018.637,653.086,53.993,1286866794,CHN,4650.897,5.921867,0.09327846364883419,0.10045192315428952,0.08404881129352604,-0.05271448744488194,0.0014412054782807575,0.8822053036220756,0.0063671109396694625,99.99855879452171,42635.823000000004,8.444815383203773,2,2
China,2003,4841.119,3.74,3601.712,727.099,60.745,1294517277,CHN,5085.978,5.001339,0.1731493099121706,0.17988416410637353,0.09354776078679028,-0.15544557147264537,0.0010320294689652773,0.9518560638681488,0.005945046554678646,99.99896797053104,47476.942,8.534242620373025,2,2
China,2004,5217.351,4.007,3835.288,839.093,71.521,1302100264,CHN,5567.1904,5.289435,0.07139037433155071,0.07771591650608056,0.09461550954408371,0.05760377370940062,0.0010127894243977377,0.9371605109823439,0.005857771954634217,99.9989872105756,52694.293,8.624645789143466,2,2
China,2005,5882.106,4.49,4424.353,850.173,84.957,1310027084,CHN,6165.1836,5.2387414,0.12053905665086107,0.12741235926047523,0.10741382223967055,-0.00958393476808006,0.0008898309221067012,0.954084481766285,0.00608771860290469,99.9991101690779,58576.399,8.726673196176897,2,2
China,2006,6494.331,4.927,4905.367,898.534,103.753,1318053984,CHN,6910.758,5.266756,0.09732739420935399,0.10408261938836194,0.12093304082622924,0.0053475821501705045,0.0008103202994582362,0.9397422106229157,0.006127277899851347,99.99918967970054,65070.729999999996,8.84083460683816,2,2
China,2007,6983.547,5.267,5289.875,927.351,129.515,1325813524,CHN,7853.096,5.4065294,0.0690075096407552,0.075329699086788,0.13635812453568774,0.0265388030127085,0.0007735821074294866,0.8892730968779702,0.00588711850515522,99.99922641789257,72054.277,8.968663127927686,2,2
China,2008,7501.498,5.624,5729.473,970.118,149.674,1333820960,CHN,8566.965,6.8724213,0.06778052022023906,0.07416732499974588,0.09090287448415246,0.2711336222457239,0.0009153013123199253,0.875630751380448,0.006039639704263466,99.99908469868768,79555.775,9.055668806511552,2,2
China,2009,7891.078,5.878,6028.489,982.348,164.404,1342522666,CHN,9325.65,6.559855,0.04516358463726888,0.05193362712354266,0.0885593672905165,-0.04548124836293144,0.0008306097494514706,0.8461692214483709,0.006523893581639406,99.99916939025054,87446.853,9.140523947176563,2,2
China,2010,8620.576,6.378,6568.743,1092.571,199.585,1351561462,CHN,10267.806,7.1947036,0.08506294658046953,0.09244592437180299,0.1010284537807018,0.09677784036384951,0.0008339006502569614,0.8395733226747758,0.006732695267582134,99.99916609934974,96067.429,9.236768648162368,2,2
China,2011,9532.332,7.008,7309.709,1123.859,245.99,1360250601,CHN,11187.166,6.6967645,0.09877704609595472,0.10576509040695203,0.08953811554289182,-0.06920911933050322,0.000702038400903283,0.8520774609047547,0.006428963272703925,99.9992979615991,105599.761,9.322522507388845,2,2
China,2012,9779.292,7.141,7464.744,1176.712,277.599,1369520822,CHN,11985.317,8.06756,0.018978310502283158,0.02590761631046834,0.0713452361393403,0.2046951927307583,0.0008242836027983835,0.8159393698139148,0.006815083186278326,99.9991757163972,115379.053,9.391437596247524,2,2
China,2013,9956.329,7.22,7493.408,1234.621,320.127,1379007984,CHN,12830.37,8.473828,0.011062876347850414,0.01810325328254847,0.07050735495773708,0.05035822479163454,0.0008503758826205246,0.7759970289243412,0.006927358713791021,99.99914962411738,125335.382,9.459570295853249,2,2
China,2014,9990.257,7.198,7424.993,1255.605,370.222,1387951920,CHN,13696.518,9.689675,-0.0030470914127422866,0.0034076816866939197,0.0675076400758512,0.14348261494096892,0.0009689726670467471,0.7294012244571941,0.006485775357193191,99.99903102733295,135325.639,9.524896918928,2,2
China,2015,9863.457,7.065,7266.92,1328.805,380.052,1396134112,CHN,14575.935,10.27758,-0.018477354820783498,-0.012692366172361691,0.0642073408730599,0.060673345597246575,0.001040900979941067,0.6766946339977504,0.005895155215463133,99.99895909902006,145189.096,9.587127160104506,2,2
China,2016,9762.714,6.953,7071.355,1357.838,421.726,1404052581,CHN,15485.213,11.113145,-0.0158527954706299,-0.010213761767299268,0.06238213877874732,0.08129978068767141,0.0011370310560162868,0.630453969215664,0.0056717108563850704,99.99886296894398,154951.81,9.647640847559714,2,2
China,2017,10006.343,7.085,7163.255,1430.587,486.359,1412354694,CHN,16461.07,11.665639,0.018984610959298154,0.024955048360527643,0.06301863590768808,0.04971535960342477,0.0011644668536804602,0.6078792569377325,0.005912964451863401,99.99883553314632,164958.153,9.708753478193591,2,2
China,2018,10332.992,7.282,7316.367,1500.474,575.369,1419008910,CHN,17490.166,12.224382,0.02780522230063509,0.032644193787880305,0.06251695667414103,0.0478964761381695,0.0011816458495029283,0.5907886751903898,0.0047114340528400245,99.9988183541505,175291.145,9.7693940591054,2,2
China,2019,10713.984,7.526,7523.024,1559.728,630.171,1423520298,CHN,18465.299,12.785955,0.03350727822026922,0.0368714114943669,0.055753215835687264,0.04593876402095409,0.001191966925145082,0.5802226110717189,0.0031792527645229107,99.99880803307485,186005.129,9.823648519952746,2,2
China,2020,10905.693,7.647,7679.484,1523.052,676.473,1426106040,CHN,18833.785,13.395745,0.016077597661440457,0.017893343876563383,0.019955593462093413,0.04769217473391696,0.001226818950998461,0.5790494581944097,0.0018164419598603043,99.998773181049,196910.822,9.843407610479737,2,2
China,2021,11447.913,8.026,8141.342,1521.11,765.333,1426437224,CHN,20406.73,14.195035,0.049561919707074686,0.049718986221233274,0.08351720060518897,0.059667454105762685,0.0012384314435577555,0.5609871351265,0.00023222957529855925,99.99876156855645,208358.735,9.923620027387406,2,2
China,2022,11350.538,7.964,8168.899,1489.342,760.059,1425179509,CHN,21011.617,15.217977,-0.007724894094193746,-0.008505917192068058,0.02964154472568592,0.07206336581769612,0.0013389322303589343,0.540202974383171,-0.0008817177362163697,99.99866106776965,219709.273,9.952830754228305,2,2
China,2023,11902.503,8.367,8550.844,1642.827,814.783,1422584878,CHN,22137.6,15.505326,0.050602712204922184,0.048628972476899346,0.05358859339573918,0.018882207536520923,0.0013009997623658312,0.5376600444492629,-0.0018205643454841658,99.99869900023764,231611.776,10.005032799302795,2,2
Colombia,1991,56.654,1.712,12.414,31.998,8.695,33098327,COL,10178.37,30.63062,-0.023945267958951022,-0.00428837568983087,-0.00027138433414031216,-0.018282995367883026,0.3509280329111818,0.00556611716807308,0.020293051607243262,99.64907196708882,113.552,9.228020159406086,1,1
Colombia,1992,61.495,1.821,13.667,35.651,8.365,33760526,COL,10382.358,23.80165,0.06366822429906538,0.08544851202033388,0.020041322923022076,-0.2229458626694465,0.27904554282026317,0.005923028275464976,0.020007023315710137,99.72095445717974,175.047,9.247863298551279,4,0
Colombia,1993,63.338,1.839,14.206,36.038,8.644,34441431,COL,10725.18,27.368816,0.009884678747940745,0.02996991625335399,0.03301966663064393,0.1498705341856552,0.30172832877299977,0.0059055419116509,0.02016867272743328,99.698271671227,238.385,9.280349526872165,0,1
Colombia,1994,67.037,1.908,13.612,39.56,8.977,35127363,COL,11127.203,29.116013,0.03752039151712894,0.058400959929268526,0.037484032902011855,0.06383896913918385,0.30280915898080074,0.006024604745684968,0.019915897222737344,99.6971908410192,305.422,9.317148109902488,4,1
Colombia,1995,59.421,1.66,14.136,31.793,8.295,35804622,COL,11484.666,28.41556,-0.12997903563941304,-0.11360890254635514,0.03212514411752898,-0.024057311693053585,0.32350492778861106,0.005173942368023589,0.019280097968071175,99.6764950722114,364.843,9.34876803328979,5,1
Colombia,1996,59.913,1.643,12.513,32.577,10.234,36462687,COL,11509.236,30.151009,-0.010240963855421614,0.008279901045085136,0.002139374362301938,0.061073897540643296,0.33477311675077664,0.005205645274803644,0.018379331026033396,99.66522688324922,424.75600000000003,9.35090512244945,1,1
Colombia,1997,65.256,1.758,12.289,34.797,12.454,37121106,COL,11692.899,26.431786,0.06999391357273277,0.0891793099994993,0.015957879393558194,-0.12335318529472761,0.28828033867019104,0.005580823027719645,0.018057336257198964,99.71171966132981,490.012,9.366737013456559,4,0
Colombia,1998,65.799,1.741,11.688,35.358,13.022,37792117,COL,11550.729,25.56455,-0.009670079635949902,0.008321073924236977,-0.01215866142348443,-0.03281034433314489,0.2798112595230811,0.005696523570070773,0.018076266369865257,99.72018874047691,555.811,9.354503830841269,0,1
Colombia,1999,55.476,1.443,9.684,30.393,11.201,38454817,COL,10874.447,29.999926,-0.1711659965537048,-0.15688688277937368,-0.058548858691083394,0.17349712785869498,0.35097515059386425,0.005101500793557594,0.01753540295189082,99.64902484940613,611.287,9.294171004089238,5,1
Colombia,2000,56.591,1.448,10.227,29.329,12.488,39089879,COL,11010.671,28.239262,0.0034650034650034467,0.020098781455043735,0.01252698183181189,-0.05868894476606368,0.33289136841284306,0.005139650435473006,0.01651449804064864,99.66710863158715,667.878,9.306620172455501,1,1
Colombia,2001,56.848,1.432,10.321,28.543,13.26,39709209,COL,11020.81,28.57212,-0.011049723756906049,0.004541358166492815,0.0009208339800543808,0.01178706440699484,0.33448934513320755,0.0051582415448592255,0.015843743082448514,99.6655106548668,724.726,9.307540582728036,1,1
Colombia,2002,55.901,1.386,9.267,28.724,13.246,40324632,COL,11124.361,30.439077,-0.032122905027933024,-0.016658457641429703,0.0093959518402007,0.06534191372568787,0.35254864319845347,0.005025097621337531,0.015498243744920703,99.64745135680154,780.627,9.316892667182557,1,1
Colombia,2003,57.378,1.402,10.406,29.645,12.681,40937378,COL,11387.211,31.6404,0.011544011544011523,0.026421709808411187,0.023628323460556322,0.03946647265289949,0.35543662883179206,0.005038810644678491,0.015195327758973809,99.6445633711682,838.005,9.34024616254145,1,1
Colombia,2004,54.647,1.315,7.281,29.527,13.349,41543134,COL,11819.602,31.689388,-0.06205420827389441,-0.04759663982711149,0.037971633264721305,0.0015482737259959745,0.36704556136863176,0.004623421330092164,0.014797137227499091,99.63295443863137,892.652,9.377514618650375,1,1
Colombia,2005,60.162,1.428,10.234,30.939,14.007,42128928,COL,12218.054,32.782623,0.08593155893536131,0.10092045308983111,0.03371111819162764,0.03449845733846302,0.3527113451199861,0.004924024726032476,0.014100862010073767,99.64728865488001,952.814,9.410669972908572,4,1
Colombia,2006,62.304,1.459,9.351,33.973,14.033,42691022,COL,12867.045,30.936024,0.0217086834733895,0.03560386955220918,0.05311737859400534,-0.05632859213248442,0.33178910378658844,0.004842137413835112,0.013342233631010059,99.66821089621341,1015.118,9.462424670497597,1,1
Colombia,2007,60.491,1.399,8.053,33.02,14.033,43235327,COL,13561.154,31.460014,-0.04112405757368065,-0.029099255264509516,0.05394470913873395,0.016937858594886057,0.3421388479739875,0.004460608588325153,0.012749870452855472,99.65786115202602,1075.609,9.51496466111815,1,1
Colombia,2008,66.964,1.53,10.768,33.441,17.518,43758748,COL,13838.885,31.2667,0.09363831308077208,0.10700765403117818,0.020479894262685816,-0.006144752510281792,0.3182986581588037,0.00483882913977535,0.01210632684702495,99.68170134184119,1142.573,9.535237662342425,4,1
Colombia,2009,72.461,1.637,11.802,35.735,20.097,44271496,COL,13834.497,28.770914,0.06993464052287579,0.0820888835792366,-0.0003170775680266802,-0.07982249485874748,0.2842079425664124,0.00523770398013025,0.011717611299116637,99.71579205743359,1215.034,9.534920534494677,4,0
Colombia,2010,76.266,1.703,13.473,35.698,21.988,44777278,COL,14293.021,27.403812,0.04031765424557121,0.052511005920426346,0.03314352520369912,-0.047516808120868226,0.26433743315749425,0.005335890851905976,0.011424551815461648,99.7356625668425,1291.3,9.567526655158717,4,0
Colombia,2011,76.224,1.684,13.785,35.341,21.051,45259560,COL,15123.193,31.370747,-0.011156782149148614,-0.0005507041145464964,0.05808233262933005,0.14475851023937847,0.29156392737277403,0.005040205464547071,0.010770685971576821,99.70843607262722,1367.5240000000001,9.623984804687424,1,1
Colombia,2012,80.255,1.756,11.541,38.914,22.899,45715766,COL,15558.091,29.02311,0.0427553444180524,0.05288360621326604,0.028757022409222843,-0.07483522786371655,0.26558942133973584,0.0051584092161435485,0.010079770992029058,99.73441057866026,1447.779,9.652336103830473,4,0
Colombia,2013,88.105,1.909,17.803,41.509,22.339,46151536,COL,16202.396,26.266777,0.08712984054669715,0.09781322036010232,0.04141285714294907,-0.09497028402538521,0.22966135255553474,0.005437775993130892,0.009532160086741293,99.77033864744446,1535.884,9.692914411518734,4,0
Colombia,2014,94.078,2.02,18.049,45.217,23.908,46565374,COL,16780.871,25.307676,0.05814562598218953,0.06779410930140162,0.035703052807745106,-0.036513844085248826,0.21198251622749115,0.005606264418575174,0.008966938825178072,99.7880174837725,1629.962,9.727994885706256,4,0
Colombia,2015,98.064,2.088,19.144,47.419,24.406,46969894,COL,17128.107,25.544643,0.03366336633663369,0.042369097982525084,0.020692370497336077,0.009363443723556353,0.20665741796065185,0.005725326213807515,0.008687141651648744,99.79334258203934,1728.026,9.748476077330809,4,0
Colombia,2016,94.208,1.986,19.423,45.463,22.896,47437468,COL,17313.287,24.362503,-0.04885057471264376,-0.03932125958557675,0.010811469124988538,-0.046277413232981957,0.20546849666312034,0.005441369972091377,0.009954759531711987,99.79453150333688,1822.234,9.759229520380243,3,0
Colombia,2017,86.61,1.799,14.686,42.874,22.784,48131023,COL,17295.764,28.787233,-0.09415911379657604,-0.08065132472826086,-0.0010121128356505027,0.18162050098054383,0.24946207332371653,0.005007584516069946,0.01462040511943008,99.75053792667629,1908.844,9.758216895012541,5,1
Colombia,2018,86.731,1.769,13.714,43.14,23.53,49024413,COL,17416.014,27.908209,-0.016675931072818284,0.0013970673132432943,0.006952569426826205,-0.030535202879693246,0.2434438377885179,0.004979956952262441,0.018561625004313687,99.75655616221148,1995.575,9.76514540677258,0,0
Colombia,2019,94.498,1.893,18.152,45.582,24.224,49907932,COL,17652.896,26.753754,0.07009609949123807,0.08955275507027483,0.013601390076971809,-0.041366144276761,0.2206463256605756,0.005353115998644075,0.01802202098778838,99.77935367433942,2090.073,9.778655128222017,4,0
Colombia,2020,89.732,1.772,16.777,43.23,23.951,50629945,COL,16150.725,27.110657,-0.06391970417326998,-0.050434929839785037,-0.08509487621747736,0.01334029609452192,0.23202704984704345,0.005555911576724883,0.014466898768716874,99.76797295015295,2179.805,9.68972021928407,5,0
Colombia,2021,94.323,1.843,11.611,54.465,21.76,51188120,COL,17700.06,29.665802,0.04006772009029347,0.05116346453884901,0.09592974928370102,0.09424873030557679,0.23926194560699118,0.005328964986559367,0.01102460214009704,99.760738054393,2274.128,9.781323308386684,4,0
Colombia,2022,98.293,1.9,10.465,59.464,21.689,51737891,COL,18788.406,28.383904,0.030927835051546282,0.042089416155126624,0.06148826614147063,-0.04321130438341081,0.2240653434346643,0.005231577388736437,0.010740206907384087,99.77593465656534,2372.421,9.840995256451405,4,0
Colombia,2023,105.239,2.011,16.002,60.09,22.498,52321104,COL,18692.385,27.397959,0.05842105263157915,0.07066627328497455,-0.0051106517498078485,-0.03473606026852405,0.2065635340749934,0.005630046674086802,0.011272454070460736,99.79343646592501,2477.66,9.835871500655065,4,0
Czechia,1991,148.883,14.448,112.711,19.785,12.294,10304363,CZE,25873.115,0.608996,-0.09382839939789267,-0.09355859969558589,-0.11402501785262642,0.030636854834437788,0.004073769942840284,0.005754351573051796,0.00023548969480202686,99.99592623005717,313.13300000000004,10.160959677672416,5,0
